video_id,trending_date,title,category_id,views,likes,dislikes,comment_count
Lww6RzTwTpE,17.14.11,ಅಗ್ನಿಸಾಕ್ಷಿ ಸೀರಿಯಲ್ ಮಾಯಾ ತಾಯಿ-ಕೂಡ ನಟಿ-Agnisakshi Serial Maya Mother Famous Actress Kannada News,24,81305,104,52,5
pBmmYgmN2IM,17.14.11,Flipkart Billion Capture+ Unboxing & First Look | MadeForIndia | Xiaomi Killer is Here,28,308383,20361,851,13553
Sdar8GHtD0k,17.14.11,"Thatrom Thookrom - #DemonetizationAnthem | STR, Kabilan Vairamuthu, Balamurali Balu | TrendMusic",10,1205088,65244,1435,2729
1r4NI9_rC8A,17.14.11,Aram - an apology and review by prashanth,1,194888,4711,263,416
ntBIQF7TOW4,17.14.11,Ravneet Singh - Jattan Wale Gaane,10,204389,2687,145,101
2nTvmoZNr9E,17.14.11,Kundali Bhagya Full Episode 10th November 2017 Updates,24,177563,292,40,20
7z90pkNWBlw,17.14.11,వైసీపీకి కొత్త జోష్ ...త్వరలో పార్టీలోకి ఉండవల్లి..!| Ex MP Undavalli Arunkumar to Join YCP Soon..!,25,50914,868,32,42
7zCrBCsRcDc,17.14.11,"Muddha Mandaram - Episode 927  - November 13, 2017 - Preview",24,141759,175,46,50
LwVz-MSPCcA,17.14.11,Nonstop 100 | Rahul Gandhi and Amit Shah to Come Face-to-Face in Banaskantha Today,25,60541,249,65,10
pzRaJ63e-fg,17.14.11,Common Man Questions Modi - Badhil Kelvigal | Put Chutney,24,68992,2769,209,585
9qMbaOzubCc,17.14.11,RSS worker hacked to death in Thrissur; hartal in Thrissur,25,66231,203,42,23
LY-RHT8xF5I,17.14.11,സിൻജോമോന്റെ മൃതുദേഹം പുറത്തെടുത്തപ്പോൾ കണ്ടത് ഞെട്ടിക്കുന്ന കാഴ്ച | Sinjomon,22,206015,142,56,11
UZZJT2dN1QM,17.14.11,"Kundali Bhagya - कुंडली भाग्य - Episode 89  - November 13, 2017 - Preview",24,376679,1308,63,74
#NAME?,17.14.11,"घर में चुपचाप यहाँ रख दे एक लौंग , इतना बरसेगा पैसा कि आप संभाल नहीं पाओगे",26,743321,2570,1154,294
iTdm-HsOdNs,17.14.11,"Dialogue Promo 3 | Shaadi Abhi Baaki Hai | Mansi Dovhal, Amit Bhaskar & Sanjay  Mishra",10,12408,113,22,36
rOR5PJgR0DQ,17.14.11,നശിപ്പിച്ച് ! | AroMal Ar,23,100662,2021,453,242
4TStX6b0uJ0,17.14.11,Anna | Malayalam Short Film with English Subtitles | Eldhose Lomy | Official,10,42923,908,126,92
QYNymjtl_QE,17.14.11,SHRIMAD BHAGWAT KATHA - BHADOHI DAY- 4,22,20086,1059,28,61
DckjtlTRxxw,17.14.11,വിട്ടുമുറ്റത്തു ഒരു ആപ്പിള്‍ മരം വേണോ? വിട്ടില്‍ ഈസിയായിആപ്പിള്‍ തൈ ഉണ്ടാക്കിയെടുക്കാം,1,14480,285,16,18
cVYWO4aOhis,17.14.11,అమావాస్య ఉసిరిదీపం ఇలా వెలిగించండి  chirravuri pravachanam solution puja Telugu foundation lakshmi,22,23421,181,19,24
3JZDGo55roI,17.14.11,Every Arranged Marriage Ever ft. Rajkummar Rao & Kriti Kharbanda | Shaadi Mein Zaroor Aana,24,1385906,31396,1008,1073
4q8gvlRQh84,17.14.11,Athadu Aame (He & She) | Latest Telugu Comedy Web Series | Season 3 | Episode 3 | Chandragiri Subbu,24,54848,1520,61,166
OZU2E50G4KI,17.14.11,ANUGRAH TV- 12-11-2017 Sunday Holy Communion Meeting Live Stream,29,17726,887,21,96
zH2QWFmKqpQ,17.14.11,ಗೊತ್ತಿಲದೆ 2 ವರ್ಷ ಪಿಶಾಚಿ ಜೊತೆ ಸಂಸಾರ ಮಾಡಿ ಮಗು ಕೂಡ ಮಾಡಿಕೊಂಡ... ಶಾಕಿಂಗ್ ನ್ಯೂಸ್.. Kannada News,24,40576,180,41,30
LWkkT7y0sa4,17.15.11,"WWE RAW 13th November 2017 , braun strowman vs Kane",24,881751,4833,784,416
aumXGJnd_hU,17.15.11,AIB : Lightning Fast Movies,23,567803,43269,4038,2872
kzwfHumJyYc,17.15.11,Sharry Mann: Cute Munda ( Song Teaser) | Parmish Verma | Releasing on 17 November,1,1651358,41670,1409,1545
zUZ1z7FwLc8,17.15.11,"पीरियड्स के समय, पेट पर पति करता ऐसा, देखकर दंग रह जायेंगे",25,1680175,1661,4078,0
kJzGH0PVQHQ,17.15.11,why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception | Filmylooks,24,857223,996,860,158
xHu2OBXVOY8,17.15.11,When A Couple Buys A Car | The Timeliners,24,500547,19966,800,1124
KObFEYCaRx8,17.15.11,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya, Samantha Akkineni, Nag, Venkatesh",24,343346,1283,208,62
j5Wc2tk1E_c,17.15.11,"Konchem Touch Lo Unte Chepta Season 3 - Karthi, Rakul Preeth Singh Promo - Pradeep Machiraju",22,325990,3646,60,219
10L1hZ9qa58,17.15.11,Stylish Star Allu Arjun @ ChaySam Wedding Reception | TFPC,24,680789,2701,346,233
rdnSMooiSfY,17.15.11,రెండో పెళ్లి గురించి నా కొడుకు ఏమన్నాడంటే | Renu About Akira Nandan reaction | Open Heart With RK,25,229544,1189,160,0
P-pycrmifwU,17.15.11,Natural Star Nani REAL Behaviour Will SHOCK You | Naga Chaitanya Samantha Reception Video | NewsQube,24,988211,3079,898,253
7MxiQ4v0EnE,17.15.11,Daang (Full Video) |Mankirt Aulakh|MixSingh|Deep Kahlon|Sukh Sanghera|Latest Punjabi Song 2017,10,7003332,145592,8358,9040
Ulz2Pg-aLkY,17.15.11,"Ahead of Gujarat Elections 2017, Hardik Patel's alleged CD goes viral",22,661348,1160,964,679
nLFX8rBUNdk,17.15.11,Flipkart Billion Capture+ Unboxing and First Look - My Opinions,28,719257,77250,1749,73422
N1vE8iiEg64,17.15.11,Eruma Saani | Tamil vs English,23,1549965,79943,1972,2923
LLF_PS4r6Ik,17.15.11,എന്നെകൊണ്ട് റിമിയെ കെട്ടിക്കാൻ അപ്പച്ചന് പ്ലാൻ ഉണ്ടായിരുന്നു !! ചാക്കോച്ചന്റെ വെളിപ്പെടുത്തലുകൾ,24,658053,3153,269,236
AlrbKKGIcjI,17.15.11,"Deivamagal Episode 1388, 14/11/17",43,591632,3231,1327,1030
mrWLYHVmUhA,17.15.11,"Hardik Patel With Girl In Room, Video Viral",22,692610,898,1249,540
NXcGCGGtJI0,17.15.11,P.A.Gals E02 | Fridge Ka Batwara || Girliyapa Originals,22,327020,15005,606,867
f2GeSskSsy8,17.15.11,கொள்ளையடித்த குடும்பம் |Cassette Shop to Billionaire by Jayalalitha |Nakkheeran Gopal reveals,25,311713,3861,381,569
pbFr2Vb5hK0,17.15.11,Chunkzz Official Video Song | Ithu Nava Sumasara | Gopi Sundar | Omar Lulu | Honey Rose,10,210973,672,353,146
c64I9HNpiOY,17.15.11,Padmavati : Ek Dil Ek Jaan Video Song | Deepika Padukone | Shahid Kapoor | Sanjay Leela Bhansali,10,11805080,142237,9944,11907
SaT0lLpb0RQ,17.15.11,ಕುಮಾರಣ್ಣನಿಗೆ ಕೈಕೊಟ್ಟ ರಾಧಿಕಾ ಮಾಡಿದ್ದೇನು ಗೊತ್ತ ಬೆಚ್ಚಿ ಬೀಳಬೇಕು| radhika joining a  party,24,69392,212,84,7
4du1KXBl4YU,17.15.11,Mehjabi Reveals Hina Khan Dirty Politics | Exclusive Interview | Bigg Boss  11,24,910846,5561,2953,3540
YoXH6cZYI_s,17.15.11,"Mersal - A Minute of Maacho | Vijay, Kajal Aggarwal | A R Rahman",10,579980,54435,1542,864
y8uB4JpFSBY,17.15.11,ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి పాపం| sAMANTA nAGA cHAITHANYA wEDDING rECEPTION,25,332705,305,496,0
ep3SLMuRbvg,17.15.11,TYPES OF STUDENTS IN A CLASSROOM - | Elvish Yadav |,23,645886,37295,809,3765
zOOmEDwPJX0,17.15.11,Jannat (Full Song) Aatish - Latest Punjabi Song 2017 - New Punjabi Songs 2017 - WHM,10,2995455,43428,1037,2314
g8QsfJhFpjY,17.15.11,New bike vs Old bike - the reality,24,1110169,63658,1695,2545
cpkxJ1y_0V4,17.15.11,ரெய்டு குறித்து விவேக் செய்தியாளர் சந்திப்பு | Jaya TV CEO Vivek Press Meet Regarding IT Dept Raids,25,126781,424,275,201
EJVvdjDGnak,17.15.11,Nagarjuna Funny Comments on Samantha Dress || Naga Chaitany Samantha Akkineni Wedding Reception 2017,24,566770,627,311,63
V2VquEl3zzE,17.15.11,Madras Central Gopi'ஐ ரசிப்பேன் - Seeman | Naughty Nights | Black Sheep,24,237512,9427,420,964
wvHYHVq9xio,17.15.11,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,27,133254,16357,238,2306
il_pSa5l98w,17.15.11,"MCA (Middle Class Abbayi) TEASER - Nani,Sai Pallavi, Dil Raju, Devi Sri Prasad, Sriram Venu",24,6526627,101450,4352,4822
7gShaSuK_PY,17.15.11,ஜெயலலிதாவின் உயில் சிக்கியது  அப்பல்லோ சி.டி.யை தேடிய  அதிகாரிகள் - சோதனையின் பின்னணி,22,223867,480,156,39
9e-90Sz_iN0,17.15.11,Uppum Mulakum│Flowers│EP# 474,24,297211,2327,201,342
a8G-vVFKm4M,17.15.11,வாணி ராணி - VAANI RANI -  Episode 1417 - 14/11/2017,24,303877,1658,287,201
zFrllD9D9HM,17.15.11,Mahesh Kathi Vs Hyper Adhi ||I am against body shaming || TV9 Today,24,53290,166,372,183
Fvg3EkAp15E,17.15.11,"#SirPost - Letter To CM (Chinna Mudhalvar)  | RJ Vigneshkanth, Kalaiarasan, Prakash | Smile Settai",23,123911,9576,167,936
CLl1RbxDRAs,17.15.11,Meri Setting Karwado Prank - Bakchodi ki Hadd - TST comment Trolling,23,300913,16504,719,1302
K6JyjjNnTlg,17.15.11,இவ்வளவு சொத்து எப்படி வந்துச்சு ? NAKKHEERAN GOPAL Exclusive Interview about Sasikala & Family,25,267990,2545,305,359
bHX-8h6OKi8,17.15.11,"Zameer: Aarsh Benipal, Harsimran (Teaser) Releasing 19 November",10,160856,2983,134,114
ZIHhuwvT7R0,17.15.11,"Asli Fighter (Okka Ammayi Thappa) 2017 NEW Full Hindi Dubbed Movie | Sundeep Kishan, Nithya Menen",24,3031998,17437,1693,1170
KHxdrECEsD0,17.15.11,Peehu Srivastav Performs On Daiya Yeh Main Kahan Aa Phasi | The Voice India Kids | Episode 1,24,662199,3226,348,265
Ik9JXtQDqmU,17.15.11,"Hardik Patel CD video, संबित पात्रा ने सीडी कांड का किया जबरदस्त विश्लेषण",2,231016,1157,373,420
q0-SCcsuSSs,17.15.11,Akkineni Nagarjuna Response On Annapurna Studios Fire Mishap | iNews,25,84171,0,0,21
PVyuSPi0brM,17.15.11,सुबह-सुबह अजवाइन का पानी 4 दिन पीने के बाद आप खुद चौकन्ने हो जायेंगे// Ayurved Samadhan,26,142890,1272,131,54
1ZAPwfrtAFY,17.15.11,The Trump Presidency: Last Week Tonight with John Oliver (HBO),24,4632016,131784,9892,18284
YbWw3kVdsPs,17.15.11,D4 Junior Vs Senior I EP 84 -Appani Sarath with Jimikki Kammal..! I Mazhavil Manorama,24,184479,657,169,210
ysik6z44B1E,17.15.11,"Stephanie McMahon questions Kurt Angle's leadership: Raw, Nov. 13, 2017",17,1574756,32539,843,3096
g7BHnHzwOVo,17.15.11,10 Years Old - Pyar Ho Jayega Prank on Girls by Kid | Prank In India | The HunGama Films,24,513503,14485,1240,721
bx-QX2ZPH60,17.15.11,Moto X4 Unboxing & Hands On Overview (Indian Unit),28,397157,10036,557,1747
MfB_zSC70J0,17.15.11,Ama Ghara Laxmi | Full Ep 475 14th Nov 2017 | Odia Serial – TarangTV,24,61702,273,57,34
hJ6nM40tuKQ,17.15.11,പാട്ടു പാടി ഞെട്ടിച്ചു ചാക്കോച്ചൻ.!!! ക്ലൈമാക്സ്‌ മിസ്സ്‌ ആക്കല്ലേ... !!!,24,325334,5693,159,328
vkr74kiEPM4,17.15.11,Tiger Zinda Hai Trailer Spoof | Salman Khan | Katrina Kaif | SDE,23,129570,5706,792,790
bFcHu8jCBRw,17.15.11,Review On Bigg Boss 11: Vikas Gupta's Sacrifice For Shilpa Shinde! Part 2,24,83576,511,43,171
g6ydk-TTdYM,17.15.11,TSP's Bonnet Pe Charcha ft. Harsh Beniwal | E02 - Solo Trip vs Group Trip,24,277287,10310,738,561
gUlzhZ1ETXg,17.15.11,FilterCopy | Stuff Girls With Short Hair Are Tired Of Hearing,23,298473,11836,219,610
V8b805Xk6KU,17.15.11,SnG: Do You Believe In Miracles? feat. Vidya Balan | The Big Question S2 Ep17 Part 2,23,30969,1019,19,148
mhV_vlCc2y8,17.15.11,சிக்கிக் கொண்ட விவேக்! கை விட்ட தினகரன்!,24,49903,105,30,7
iNQiWRdqYb0,17.15.11,"Alitho Saradaga |  13th November 2017 | Thagubothu Ramesh, Praveen  l Full Episode | ETV Telugu",24,182089,918,94,79
7U1LJYwTzQM,17.15.11,Bithiri Sathi Leaves Hyderabad | Satire On Ivanka Trump's Security | Teenmaar News,25,217750,1652,139,144
ePO5M5DE01I,17.15.11,Tiger Zinda Hai | Official Trailer | Salman Khan | Katrina Kaif,1,37533416,853550,62858,102740
2nn-UJIqTNA,17.15.11,రిసెప్షన్ లో సమంత ఈమెపై కోప్పడటం మీరు గమనించారా? Samantha Gets Angry in Reception. Eagle Media Works,24,50323,88,59,17
uCU5Bc2Q6pc,17.15.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1335 | 14/11/2017 | Vision Time,24,109639,722,139,34
so0ccfs-psI,17.15.11,Rowi Na | Nadha Virender | Official Music Video | Latest Punjabi Songs 2017 | VS Records,10,911853,26144,248,698
KmTGHO9if3o,17.15.11,"CID - सी आ डी - Episode 554 - 13th November, 2017",24,266941,1075,150,127
Dp1Vb81ifb0,17.15.11,14 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,27,55663,2869,36,641
y5TM_K-ldDs,17.15.11,"En Aaloda Seruppa Kaanom - Moviebuff Sneak Peek | Anandhi, Tamizh",24,114529,2267,90,47
TQypXve0Ork,17.15.11,Saravanan Meenatchi - 13th to 17th November 2017 - Promo,24,259440,1324,218,135
yPOnlqGGGGU,17.15.11,"Genes Promo | 18th November 2017 | Indraneel, Meghana | Genes Latest Promo",24,382852,2805,165,356
Ukjn7A9L7vY,17.15.11,SDI Annual Ijtema 2017 Final Day (For Brothers),27,150609,4076,289,169
SYtxYDSUF90,17.15.11,GIVING IPHONE X TO GIRLS PRANK | So Effin Cray,24,353787,24062,510,1011
TFneepFU0Dc,17.15.11,"ಸರಿಗಮಪ ಇಂದ ಹೊರಟ ರಾಜೇಶ್ ಕೃಷ್ಣನ್,ಕಾರಣ ಏನು ನೋಡಿ | Rajesh Krishnan left Zee Kannada Sa ri ga ma pa",24,83168,134,118,44
2kyS6SvSYSE,17.15.11,WE WANT TO TALK ABOUT OUR MARRIAGE,22,2188675,88100,7150,24225
MF9ovM9y0PE,17.15.11,Punyalan Private Limited Official Teaser 2 | Jayasurya | Ranjith Sankar | Aju Varghese,1,300412,8740,80,480
VwBb77AZOxI,17.15.11,ఫంక్షన్ చివరలో రానా సమంత ని ఎలా ఆడుకున్నాడో చూడండి | Rana Fun With Samantha At Her Wedding Reception,24,254300,233,201,6
GL1hj67Er8c,17.15.11,Patas | 13th November 2017 | Full Episode 608 | ETV Plus,23,219445,1225,126,220
F2MGNXj8HLo,17.15.11,How the Right Politicized Roy Moore's Sexual Misconduct Allegations: The Daily Show,23,1059267,21327,476,2119
0SMKG3SRGzQ,17.15.11,Rana hungama at #ChaySam Wedding Reception || TV9,19,202954,633,55,23
5xsWmHAkQhw,17.15.11,Indian Bridal Makeup Tutorial | Lots Of Tips & Tricks! | #TheShaadiSaga | Shreya Jain,26,47599,3100,152,463
Rrqv9-zOlu0,17.15.11,అమ్మాయి ముందు ఫోజు కొట్టడానికి చూసాడు..చివరకు యముడికి హయ్ చెప్పివచ్చాడు..HOTNEWS TELUGU,22,100010,0,0,40
pGBRAKrYwEw,17.15.11,సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి|Samantha Naga Chaithanya Wedding Reception|Gossip Adda,24,48944,84,74,16
7MeCnwGvVI8,17.15.11,मोदी राज में घोटाले का यशवंत सिन्हा ने किया पर्दाफाश/YASHWANT SINHA ON GST,25,101269,1805,152,199
IWaW35OaLBU,17.15.11,Children's Day Special | Khajur The Running Coach | The Kapil Sharma Show,24,96042,530,73,46
uR5ucuK7Ssk,17.15.11,అత్తను చూసి బాధ పడ్డ సమంత ..Samantha Naga Chaitanya Wedding Reception...Chaitu Mother Lakshmi,24,176363,177,100,0
tFM-GNSeXzw,17.15.11,दिन भर की 5 बड़ी ख़बरें @HindiKhabar 12 NOVEMBER  2017,25,144742,189,128,34
WEH64_sLRsc,17.15.11,"शनि अमावस्या 18 नवम्बर 2017 को जरा से काले तिल रातोरात चमका देगे आपकी किस्मत, बदलेगा भाग्य // Magic",26,66725,807,69,23
KjJ6jg2Zic8,17.15.11,5 रुपए की इस चीज़ से बाल लम्बे - घने - मोटे और मजबूत हो जाएंगे की कटवाने पड़ेंगे | grow hair fast,26,487379,3187,727,192
1SiKopOt-QM,17.15.11,26 SIMPLE WAYS TO SPEED UP YOUR EVERYDAY ROUTINE,26,4752153,48776,4615,2502
vMLs3kIuhzA,17.15.11,Divya Agarwal Announces Official BREAK UP With Priyank Sharma | Exclusive,24,802375,10017,1062,1494
uJADNiqa7rM,17.15.11,IBPS CLERK PRE | Sentence Improvement | English |  Online Coaching for SBI IBPS Bank PO,27,26011,839,37,123
Mqfh8_Uk1eM,17.15.11,Sudigaali Sudheer Performance | Extra Jabardasth | 10th November 2017 | ETV Telugu,22,2205764,10408,1047,1018
wh_hDwv5vug,17.15.11,"Mission IAS 2018 : 14 November, 2017 The Hindu Daily Editorial Discussion",27,26395,0,0,0
b-ShNqtj8Yw,17.15.11,Kim Jong-Un Hurt President Trump's 'Old' Feelings,24,1025278,14064,593,1825
XZsTzaBizs8,17.15.11,Kuladheivam SUN TV Episode - 772 (14-11-17),24,151529,580,146,32
9Fg_C0In88g,17.15.11,திருமணமான 4 நாட்களில் பெண்ணுக்கு வரதட்சணைக் கொடுமை  - காஞ்சிபுரம்,25,91377,449,57,62
yEMSUnFCf2o,17.15.11,Bigg Boss 11 | Massive fight between Akash and Hiten | 14 Nov 2017,24,133609,763,65,243
#NAME?,17.15.11,"18 नवम्बर 2017शनि अमावस्या को जरा से काले तिल रातोरात चमका देगे आपकी किस्मत,बदलेगा भाग्य।बड़ा शनिवार!",22,28816,376,31,29
B4FySeq6DIo,17.15.11,"Narendra Modi latest Full speech Indian Community in Manila, Philippines",25,103279,2083,101,220
ShoT7k3w6_M,17.15.11,"Talk to the Pant: Breaking Bad, EIC & Much Less",23,17506,1439,30,75
_uS0hwCS2II,17.15.11,"आज रात चुपचाप इस जगह जला लें ये 1 दिया और बोलें अपनी मनोकामना, हर इच्छा जरूर होगी पूरी.. Ekadasi",22,103810,1193,158,93
gFbY974MF88,17.15.11,Allegations Mount Against Roy Moore; Trump Cozies Up to Putin: A Closer Look,23,1503131,20618,607,2676
t7I8EBOTx8Y,17.15.11,Kannil Kannonnu song from Chemparathippoo | Vineeth Sreenivasan | Haritha Balakrishnan,10,128872,2297,59,112
